xg,xd,xv,ba,bv,c,n_neigh,time
0.14785589041345049,0.3221806292720002,0.5299634803145493,91.62403666826876,58.417349704604845,3.6484930939780225,35,4
0.07679730519505545,0.7395843225295802,0.18361837227536437,22.07155912851084,54.264814003278325,85.8889623877107,70,1872
0.2731072133019107,0.09981563916988678,0.6270771475282025,44.37856449342104,48.02782861232213,87.51739881747606,37,280
0.19880449648344622,0.12697629872206306,0.6742192047944907,62.43593971808997,90.75649823565645,3.7681961880035475,51,1
0.3465071773844408,0.3206633855890897,0.3328294370264695,67.93578911818247,67.8884407505486,91.73347473462672,72,411
0.024598730363722288,0.7291386799061552,0.2462625897301225,32.00319549293129,5.107258593040109,51.906969178042296,42,0
0.04899394531471457,0.26431664246015096,0.6866894122251345,90.41294582238038,60.231660950277586,24.56343388829254,66,1
0.6520625974397951,0.20023123178908053,0.14770617077112436,59.25057398679049,87.91297262242914,81.95172725115437,51,248
0.19026694432228652,0.8042659958270795,0.005467059850634004,39.65108930497054,22.393496664298485,60.38862035900239,71,882
0.3140701498285683,0.4910133707653993,0.1949164794060324,72.19812090969961,32.747686383960264,65.77969200926493,0,4
0.09930650201193525,0.35328965791000033,0.5474038400780644,6.080744872240407,44.531211620666475,62.64373689371892,86,7623
0.2811825450385884,0.09621341977926434,0.6226040351821472,27.099183716451137,30.552220471156154,66.83950700470984,9,109
0.7051328530549498,0.272551336986816,0.022315809958234234,68.86735916923134,66.48021935316912,7.64921563173655,34,3133
0.4015755980903647,0.15464511064404707,0.44377929126558824,17.053826913455595,67.87836117395571,92.17757217243758,36,730
0.4784497435595907,0.22474634938933236,0.29680390705107695,83.87917090238459,75.07829224208263,62.335029384761995,65,290
0.15025562400400772,0.4410126954996697,0.4087316804963226,60.233527941214064,81.60216648666741,59.11059308712273,55,505
0.33848823329059285,0.6545566661157763,0.006955100593630803,83.97456053681444,85.62007654253063,79.29538783179785,69,340
0.07480917271455134,0.09646540592537012,0.8287254213600785,67.45176324224317,39.729503329999375,37.8126956277149,97,880
0.7208659155966748,0.009562476729783387,0.2695716076735418,65.74788741045973,92.01286106113764,12.428657126395493,46,4
0.07157263865040409,0.5889282711050824,0.3394990902445135,80.93125562500117,34.01325983501381,55.92486339934002,5,42
0.49366103514501525,0.27437371813149614,0.23196524672348862,61.64050457360959,72.87216748593467,30.650344863017352,44,321
0.5992132898924991,0.13092567757244744,0.26986103253505345,78.55944543840495,34.32284954433722,96.98360635934411,80,212
0.7042802554920097,0.17023666496888434,0.12548307953910598,9.155735524442877,93.59966667156911,95.49264429653999,94,2635
0.015272820594875114,0.7183136302213071,0.26641354918381777,94.76224449750337,56.01171276744271,59.676466115419416,9,0
0.08105049564818645,0.7844125237906383,0.13453698056117525,37.68046559995607,78.49856425009459,78.00012750793641,83,1303
0.6498771600169689,0.003548279859438841,0.3465745601235922,44.27119339680492,44.97542619910557,53.18215345516178,2,11
0.296569887093586,0.33234995863583705,0.37108015427057695,7.963517933885356,61.57466258635523,52.283657166798406,65,3674
0.1711808565498204,0.8181352854456135,0.01068385800456606,48.01382593814347,49.19896994184296,71.82999597804502,8,92
0.16278789788899306,0.7546245057509218,0.08258759636008517,22.363534053085964,42.439828274590276,74.89251641222718,25,582
0.4941181251908032,0.1454305935796053,0.36045128122959147,58.29348951710705,46.381525043420744,55.91937133946635,78,432
0.8109227526956305,0.046891977348597846,0.14218526995577163,20.819231487065792,33.58836762755265,8.195864473399483,26,38
0.2547793620914184,0.1380133007387997,0.6072073371697819,22.16823510145144,88.30990544917206,82.36488169656741,81,1718
0.01563551731833157,0.6171465624054224,0.367217920276246,30.403256039938498,4.401851705547677,73.48458959225728,36,0
0.055516996199944324,0.08869081167004234,0.8557921921300133,35.46744588780353,22.805539312682022,74.3738172693264,85,1081
0.030112151381770036,0.3477687485673686,0.6221191000508614,72.49808497746028,97.17564416965267,79.20343935645312,65,0
0.15662105991165065,0.16658211853028837,0.676796821558061,54.238816262149406,6.300534651920609,92.11218386090734,62,395
0.29611284454028797,0.48255822797500836,0.22132892748470367,22.719301277901838,12.8112810288054,34.12490855803265,38,693
0.6376816623646379,0.2628152625524369,0.09950307508292522,44.64430452700526,84.72813100857412,22.961502662001408,67,584
0.6262514871271314,0.26083522620565625,0.11291328666721234,99.29128865766853,76.98375842737607,33.586164374044195,40,141
0.4080791698327667,0.3792199745360201,0.21270085563121321,19.56508489587936,13.347740149333243,85.3315471229703,59,1035
0.5561613994371624,0.20050899634939745,0.2433296042134402,78.82019187450831,73.12814004240194,89.10135244514757,36,140
0.08088330012464195,0.025415735927686534,0.8937009639476715,16.625579252860025,77.13855093906001,81.6303847832989,5,200
0.14032790906806425,0.5253173578163374,0.3343547331155984,15.477948339894422,66.54181854831917,76.19550251839024,40,1367
0.8900933317713905,0.04135161934313403,0.06855504888547548,58.30385367779996,71.10052798973553,58.02699174446111,74,205
0.8659081446160204,0.0348210601633957,0.09927079522058391,38.1474835349648,70.62918145916399,13.057214224819091,84,16
0.14937596881408144,0.2018604181737288,0.6487636130121898,60.047165123702165,91.55084485096519,74.70122417018933,7,74
0.4180949937083045,0.0446628933499027,0.5372421129417928,5.259729872007202,75.71073439496668,1.870009115707394,38,3
0.3065473400473798,0.03558568459350697,0.6578669753591132,49.99918700719721,60.780126418191436,77.14641489113207,21,149
0.0866957472486729,0.40297427716350565,0.5103299755878214,83.58924266240248,21.93321504714025,48.55474984566914,39,253
0.237841219495465,0.33055589218523973,0.4316028883192953,15.4041101604523,29.147711330906755,5.435090885292137,87,21
0.6600000790934781,0.15501431305381486,0.184985607852707,27.77454616599989,38.381055487427815,20.47074124665943,2,3263
0.2435877443025921,0.3728402003354423,0.3835720553619656,53.73651968859504,31.15345995377732,98.96820086703298,77,581
0.41354137522277856,0.31934743531139176,0.2671111894658297,55.02802568304623,90.26243739128628,28.15351340698866,58,569
0.8469165415270329,0.10646787755253784,0.04661558092042928,70.02254422713273,42.510395735119445,20.786957724755062,43,139
0.46158812954887374,0.18536423300788252,0.35304763744324374,44.66488566775645,13.941472935714948,30.62437619174483,44,295
0.5278163122495692,0.21031704546935792,0.2618666422810729,14.02749477980304,78.30444450122627,79.38288388699347,13,327
0.3536326537234047,0.5590976935576463,0.08726965271894904,53.523511487826255,96.80209820225079,54.85681212359863,3,36
