xg,xd,xv,ba,bv,c,n_neigh,time
0.22809300558333245,0.13844381798043437,0.6334631764362332,90.85391598522095,93.18153511745562,42.17768873543898,61,6
0.18973986975821278,0.4117437779213847,0.3985163523204025,11.103738097987181,53.907427968716725,22.721528582611317,34,1873
0.47294906922910696,0.27379129338915265,0.2532596373817404,29.60726955074272,94.12827856426466,76.8848649941524,34,437
0.14726618421073412,0.631319159601198,0.22141465618806788,5.0431848044518945,45.356172190929875,37.15449191084854,90,9468
0.35598756948587384,0.11458289813702727,0.5294295323770989,89.13705938864747,72.56253834049105,15.619289870122321,23,5
0.1823179391752131,0.4256816009174307,0.3920004599073562,10.127690514733157,11.188604028005255,50.74823205094231,36,1602
0.011696439526210134,0.6393052420405623,0.3489983184332276,90.75716697298377,71.63045364273914,87.25746484407722,57,0
0.22203517401940243,0.7002187058463787,0.07774612013421889,43.261714944121586,26.838052915074627,99.35912394155481,63,679
0.04345008431873931,0.9084641761678585,0.048085739513402226,27.769689371365523,12.551489184383168,18.817153318650938,4,116
0.2729980209777009,0.21476377404948077,0.5122382049728184,66.68349566516444,71.90375279552686,5.936509588426109,52,4
0.3434440066015033,0.5974936238499845,0.059062369548512184,56.16195335903519,46.239101326654605,72.40286247482065,24,178
0.35144779436016504,0.3711846073646454,0.27736759827518953,61.25265893102192,88.79398818611334,49.07545617744836,77,577
0.7506418068148502,0.0011567982379298014,0.24820139494722004,18.684862725184804,92.88734046641429,13.249173014687743,47,4
0.4789253315700035,0.4094399374866461,0.11163473094335041,52.62665131748212,5.496004031364999,91.39225860288998,56,352
0.37131226026025277,0.3239852264853058,0.3047025132544414,70.24456034401433,46.96689458278782,24.18153521925025,5,168
0.18515124341532874,0.45337580287527557,0.3614729537093957,84.69986457685673,73.5849132771643,58.91343332580355,52,316
0.39988654838639504,0.2896792145105591,0.31043423710304585,13.034900672005378,52.70435635950995,28.692428459550346,65,2276
0.9725252637755947,0.014148044011473293,0.013326692212932034,75.5400840017233,49.64214588238611,82.32798462480902,77,0
0.15917959351933564,0.09780626773616052,0.7430141387445038,25.256301220979992,58.78441007476941,54.590552576824706,21,460
0.12360961459094189,0.42781407505478675,0.44857631035427137,5.104471244299202,57.29201243644966,96.92573897760853,70,7025
0.2686625214668984,0.18054821152087286,0.5507892670122287,18.316823759266455,57.45972834121326,78.11200562677625,92,2023
0.06756612118514604,0.7411477551246679,0.19128612369018605,61.93446249417188,1.3435991119329027,87.5512906253198,52,497
0.3120940070068807,0.2283562907395229,0.45954970225359637,86.59246469357616,93.26243878402502,29.004107991915085,28,11
0.21582648485213896,0.20435563113876198,0.5798178840090991,8.008471404815442,88.6430520847326,62.29805585974133,14,1024
0.6236254514392535,0.06764541126892609,0.3087291372918204,69.55403302750784,48.20999004174536,80.13772582199535,25,72
0.22064835990220322,0.45067062284169934,0.32868101725609744,43.32418513179924,3.946357455517846,2.09607344129632,39,479
0.10582113570204277,0.6138280945549586,0.28035076974299866,16.39391165268018,61.800969890587744,85.09483459741615,72,2423
0.9728345992471832,0.026036183319249062,0.001129217433567753,79.16038855426672,39.009774144283796,2.118162342243246,31,0
0.7670561476157298,0.042107665426269536,0.19083618695800064,31.248637956279847,83.72550147158573,39.93542614549083,61,879
0.36303828050911346,0.07438684950272811,0.5625748699881584,31.428318489708495,96.35512907229175,18.13018131293823,72,3
0.02870213248945208,0.41900348654997865,0.5522943809605693,61.00727644391881,7.335730979638678,27.169920061692487,89,932
0.07885773141793018,0.31053384126093597,0.6106084273211339,3.529927027490143,67.05258404570229,21.84811126743964,7,2
0.30081631866078906,0.6571837635425155,0.04199991779669543,32.33041982273562,83.61844833858785,14.78357995291798,4,32
0.8158346586497506,0.07606355163286904,0.10810178971738038,60.84587776545645,26.365317435984657,52.45735077871092,16,35
0.5558203554059505,0.38969546546902345,0.05448417912502601,4.8815692217645035,62.84054505576664,45.53894699164416,12,868
0.3534599756447173,0.4192641790842955,0.2272758452709872,88.85502451940124,37.86913335360534,10.175789547200175,97,582
0.11233379235338903,0.2417423047791728,0.6459239028674382,43.13675162097981,19.021690687586123,50.375807832278774,87,943
0.8089954601121058,0.07996124097213608,0.11104329891575815,37.641773827492656,4.197340028341213,68.64071148012806,82,207
0.05329590252265104,0.386842037273164,0.5598620602041849,48.32269323278765,13.998759681659955,95.92828890365419,22,261
0.7673651759621508,0.2018635672249931,0.030771256812856085,77.64159122607587,53.91531712484955,55.47974888015232,31,90
0.26388529698942265,0.7141776231196397,0.021937079890937627,5.288595035059784,49.74038147520834,61.86512462006556,33,2854
0.6639690874587288,0.12090728313720989,0.21512362940406127,14.346278010849256,67.91545046166947,85.33694447215422,36,637
0.3024679772934913,0.10224461486843661,0.5952874078380721,60.77851346390768,16.118503467291944,85.13607404165504,9,35
0.3216738971798506,0.5158639108441927,0.16246219197595668,12.229211716008049,82.90846245935303,29.764336389833524,37,1468
0.5464328246603432,0.3620980735462256,0.09146910179343126,81.8300128195222,62.29420601148525,88.10384506467874,89,346
0.21015953285519362,0.3064217228192403,0.4834187443255661,94.16503909755967,49.427913328575855,34.644000980244414,52,291
0.19911833374318788,0.25441574792406507,0.546465918332747,73.42792630585609,97.829194541734,52.3779109559288,34,288
0.20478107605159634,0.7114451674315547,0.08377375651684893,61.51920655329316,53.50985382086887,36.09151892115558,38,305
0.11452221039677501,0.19552199924407976,0.6899557903591452,42.21290514814695,14.555306206652208,34.94053512058075,23,256
0.11774573456083925,0.21472367332401632,0.6675305921151444,91.93550006825116,17.258935307057534,80.09404627962947,54,252
0.37041053321635065,0.5178814080242655,0.11170805875938383,34.000908692766984,49.74391864490871,29.891403930580196,40,492
0.2554672526846824,0.7266322814208928,0.017900465894424844,47.71402415910737,42.86988839659613,50.884340202821555,54,516
0.04453858682082035,0.3631024652718273,0.5923589479073523,13.235530548467246,15.235584230567678,30.78597635038761,25,1173
0.26677360704892483,0.06376860569925547,0.6694577872518197,76.67242946735483,94.69821265559595,57.0173286198052,89,769
0.2740557072690871,0.42338246454550654,0.30256182818540633,21.94798207270514,72.02447554281409,9.807563953172348,32,11
0.03663686516679643,0.5653359831597351,0.39802715167346847,11.167566617669532,22.565158397824547,46.940739600930236,3,228
0.03283285778446643,0.638503332246374,0.32866380996915956,80.82739446370816,81.61571949950891,73.84124495092028,37,322
0.6081843458762659,0.14627208718708773,0.24554356693664636,37.13505958877889,21.173476146353565,23.897160419557395,94,731
