xg,xd,xv,ba,bv,c,n_neigh,time
0.22448150386264365,0.7143250967841972,0.06119339935315915,45.64960959222128,33.791234486048246,73.8566049430615,1,19
0.1497228088782917,0.29423856262553816,0.5560386284961701,10.674316883738665,55.49217312507534,49.513326845285775,47,2384
0.44930263895134037,0.3537160973437484,0.1969812637049112,45.75774055511602,33.09065002322528,69.21704103923851,89,662
0.5144053843159148,0.17961161389559233,0.3059830017884929,83.27086318926148,95.90825467855655,34.18313038790255,56,375
0.03844413667247182,0.9282628998065412,0.033292963520986985,85.48244833105147,53.632829669829675,99.57048886267188,78,612
0.7831534241299386,0.16148370117829403,0.05536287469176737,52.66810690539615,47.645054492351655,29.754938678644493,24,112
0.5160132017663799,0.1353670898205337,0.3486197084130864,66.46230420786942,15.25827729799304,46.49199784417202,94,339
0.10940197886392256,0.6732885339961043,0.2173094871399731,44.05974314923837,1.2340949438857884,63.72670129838806,60,725
0.2206044469637134,0.6706085438364643,0.10878700919982232,9.768143861182654,49.8081639925466,23.949837728472467,85,4272
0.5320012250933883,0.4096649512268842,0.0583338236797275,54.26812026537197,5.9722601912839295,63.144617392072966,6,39
0.4979177812507172,0.07790697879331321,0.4241752399559696,56.10005354997411,97.19409131312752,99.7433659030977,88,533
0.5650010513916978,0.1695902227779278,0.26540872583037445,92.12305947142477,88.6957883257768,49.176413779100294,77,339
0.5476220576414835,0.41359564308819163,0.03878229927032484,30.92675782814117,53.92930675321177,67.8172543276369,11,123
0.289180979341491,0.0006503669952786506,0.7101686536632303,94.55975715718496,5.201311095139238,48.12898188883048,47,8
0.7318448013518097,0.20100226842316204,0.06715293022502822,14.971872356527015,19.353616557706154,96.11248024948894,8,127
0.569084183996469,0.10576895855030077,0.32514685745323024,56.94642727079922,51.36432546792244,96.46669231196854,56,226
0.23068746209720625,0.3975959679948152,0.3717165699079785,50.49588615822994,23.389601477155676,88.6922777731924,48,396
0.9652476944712031,0.01851042287309046,0.016241882655706474,99.7095533391267,67.99926224587516,78.52197051481194,66,1
0.809823606942758,0.0833498626049507,0.10682653045229129,84.83979746666218,19.300730020806977,26.778646537774453,28,56
0.12806385808387644,0.30103019213378623,0.5709059497823373,0.1329587532104881,1.472874576003269,45.002773418442175,88,286326
0.26791920984403295,0.4687676192418899,0.26331317091407713,75.02449302591285,89.09264580807933,67.47471613940708,30,188
0.4956136836103233,0.15849228050823494,0.34589403588144174,22.80774214600456,30.57710072630867,59.33201197161836,96,1186
0.19296167987355828,0.36824540215278556,0.43879291797365616,22.86749813420649,20.13287271934684,10.211155497615342,29,746
0.4293498264088902,0.49989774237166207,0.07075243121944774,93.06951026891772,87.50083935154815,27.606000449502343,19,88
0.23855416119433204,0.04521175084889584,0.7162340879567721,28.695510702135884,97.26568884887028,8.930258698575265,91,1
0.04815934258643784,0.7393722765493308,0.21246838086423137,11.869804260642336,65.96729592335012,55.58383286762211,28,1577
0.23261841622820223,0.19977588500087573,0.567605698770922,21.7368611737073,87.35977874248042,21.80043659759945,56,4
0.10642275656315192,0.531700501374937,0.3618767420619111,3.3572705760223087,12.428329596643351,49.41404641629188,67,10429
0.19519352216988495,0.6363728128624582,0.16843366496765688,72.34704657825031,9.565908468071715,37.008654045995314,6,44
0.5132618600640386,0.020996730290905208,0.46574140964505617,40.301601493576165,52.398907029479616,42.628369423158674,97,1023
0.3460626793663335,0.5984198560371906,0.055517464596475885,72.28123949258298,59.48895482299334,87.56648640117791,74,417
0.48326187342926297,0.3723728714079829,0.1443652551627541,86.10354947730875,24.105524899324273,86.81996245778093,14,55
0.19155210459060457,0.5871152108753837,0.22133268453401178,76.53897359789225,11.719240676727082,73.19708737843976,50,304
0.28853637494431517,0.7038634447303665,0.007600180325318284,51.46287760013023,97.42716421738325,54.022857500344934,88,748
0.13186406761354375,0.7416260259302676,0.12650990645618865,19.042587796564558,1.2084103376260313,80.14114459819561,54,1486
0.029334829635035864,0.2003424289325979,0.7703227414323662,35.42076193401053,3.6937276616167303,29.99190878011776,71,1121
0.8409981104928377,0.12969692777442232,0.029304961732739998,83.86295092511725,18.158117204123126,56.623250640067646,30,58
0.33981929977846737,0.10289759876461735,0.5572831014569153,76.25779606440463,65.15279967853115,23.11806558820927,17,9
0.7080246338940224,0.02972841101828827,0.26224695508768936,20.377455531337286,47.793544418847766,23.591878004455758,36,968
0.38513088203345314,0.5971652135032974,0.01770390446324943,89.95946158843643,6.9798634145988085,22.848840356952348,99,429
