XG,XD,XV,Terminated,Win
0.2579618159435444,0.05894321211278175,0.6830949719436739,0,0
0.5865704277393152,0.02779014849337136,0.3856394237673134,1,0
0.343677039607884,0.9859037764976543,-0.32958081610553824,0,0
0.3014463081136499,0.5464095808200148,0.1521441110663353,1,0
0.12850498800510513,0.3479790011984514,0.5235160107964435,0,0
0.6906808583972412,0.3964940321135103,-0.08717489051075156,0,0
0.9087124252654835,0.16714772526879307,-0.07586015053427653,0,0
0.6605158479365624,0.9057630264909725,-0.5662788744275349,0,0
0.608916670347886,0.5582855549709982,-0.16720222531888418,0,0
0.8963056047831329,0.7837423892992829,-0.6800479940824158,0,0
0.0586359523691361,0.6436126362244307,0.29775141140643324,0,0
0.09216681796972404,0.010014120196649268,0.8978190618336267,0,1
0.9969130438561469,0.3569194203606565,-0.35383246421680337,0,0
0.4722558992662922,0.8552477066223777,-0.3275036058886699,0,0
0.25111092615729147,0.44559268386361395,0.3032963899790946,1,0
0.3245287837508427,0.5652207103153131,0.11025050593384422,1,0
0.36001176127930956,0.6941261110473003,-0.054137872326609826,0,0
0.28734029319429955,0.2799278877567428,0.43273181904895763,1,0
0.37586134911344316,0.1531397256996493,0.47099892518690756,1,0
0.503137699866672,0.07529921796862771,0.4215630821647003,1,0
0.017255891851097438,0.5907059446912404,0.3920381634576622,0,1
0.6197521342764672,0.15220933680299364,0.2280385289205391,1,0
0.31736622087216326,0.4778834588530564,0.20475032027478035,1,0
0.8340051320301877,0.06187314019174761,0.10412172777806472,1,0
0.7184479044255307,0.715331600718997,-0.4337795051445278,0,0
0.6705147421230921,0.3218436546400989,0.007641603236808958,0,0
0.8070841936628734,0.673557479064299,-0.4806416727271724,0,0
0.6706471566592641,0.0456040556120455,0.2837487877286904,1,0
0.05279458565595674,0.6732141813318004,0.2739912330122428,0,0
0.8615220397267053,0.7031408103307925,-0.5646628500574977,0,0
0.4550997383043328,0.3920663196763746,0.15283394201929257,1,0
0.8271783519499268,0.3961193638270408,-0.22329771577696766,0,0
0.41282219529913633,0.1438824801539892,0.4432953245468745,1,0
0.46726535292834903,0.3839462099331442,0.14878843713850676,1,0
0.9434879191305721,0.48712925326355816,-0.4306171723941302,0,0
0.23490476476917066,0.549558293145876,0.21553694208495333,1,0
0.73702275568087,0.7562460030953929,-0.49326875877626286,0,0
0.7608725526329492,0.43023539254682885,-0.19110794517977803,0,0
0.3380958008320879,0.4584249547939674,0.2034792443739447,1,0
0.17970923450529508,0.30781201414368276,0.5124787513510222,1,0
0.18090638605203668,0.9304342124752105,-0.1113405985272472,0,0
0.7537527678257532,0.1582828699824531,0.08796436219179371,1,0
0.9246736211695945,0.1774346768538152,-0.1021082980234097,0,0
0.9998803537374962,0.6717256693663377,-0.6716060231038339,0,0
0.5771279166100973,0.3106196854610348,0.11225239792886788,1,0
0.55729194396651,0.25958739217404525,0.1831206638594447,1,0
0.2865722198420445,0.938266214178643,-0.22483843402068748,0,0
0.7645009300930724,0.7811194141912415,-0.5456203442843139,0,0
0.08293248602089676,0.7606630170843557,0.15640449689474756,0,0
0.4309130595371149,0.36312701890170185,0.20595992156118326,1,0
0.32517706644529776,0.010969978925165824,0.6638529546295364,0,0
0.5991821747352746,0.14088801985114063,0.2599298054135848,1,0
0.42945070757483605,0.4660913039362504,0.10445798848891352,1,0
0.2523830585003902,0.26341700593074924,0.48419993556886054,1,0
0.8837756223138257,0.660885297819555,-0.5446609201333806,0,0
0.49456045282439287,0.23301041000209166,0.27242913717351547,1,0
0.5628085543924258,0.7896821839501457,-0.3524907383425715,0,0
0.21745842085688372,0.7799033202279706,0.002638258915145686,0,0
0.20149508302716967,0.2593668223866411,0.5391380945861892,1,0
0.09201076190036372,0.0705539382617234,0.8374352998379129,0,0
0.1284745924489702,0.6323815452599361,0.23914386229109375,0,0
0.6738366057736851,0.9593681447462766,-0.6332047505199617,0,0
0.6112332797998051,0.8204143986933674,-0.43164767849317254,0,0
0.11188950880049109,0.8304702865610156,0.057640204638493286,0,0
0.348485137736428,0.5047908470144684,0.1467240152491036,1,0
0.36736405417638074,0.003987739707621563,0.6286482061159977,0,1
0.8834947349894784,0.9004489975011283,-0.7839437324906067,0,0
0.08619761679809512,0.02656085183500967,0.8872415313668952,0,1
0.2139393347849785,0.825778277993074,-0.039717612778052525,0,0
0.9894126199501878,0.9324237221155025,-0.9218363420656903,0,0
0.8917755937915681,0.1942380091724326,-0.08601360296400073,0,0
0.453079950757294,0.923609379196062,-0.376689329953356,0,0
0.5617808499153244,0.9575920985217138,-0.5193729484370382,0,0
0.42891920187817323,0.4926341067344293,0.07844669138739746,1,0
0.25321672761270353,0.9252749904668979,-0.1784917180796014,0,0
0.30216668945676783,0.6251667197357436,0.0726665908074886,0,0
0.1691856509410079,0.907220407573019,-0.07640605851402693,0,0
0.7949143767024929,0.5067101714706003,-0.30162454817309314,0,0
0.24030741820751744,0.6182176831369941,0.14147489865548846,1,0
0.623926009819058,0.575131499047056,-0.19905750886611395,0,0
0.21786581726826526,0.19276909581548596,0.5893650869162488,1,0
0.6264170801621248,0.22671665348212733,0.14686626635574784,1,0
0.8870306300042927,0.9284418819888698,-0.8154725119931625,0,0
0.14567907213475761,0.16075065864620264,0.6935702692190397,0,0
0.5986054196924067,0.479460499653946,-0.07806591934635265,0,0
0.6225131674429788,0.26451524740946264,0.11297158514755856,1,0
0.6489160006194128,0.381529833016778,-0.0304458336361908,0,0
0.2656585036207747,0.3826947814795094,0.3516467148997159,1,0
0.8918838345387715,0.6774408508897685,-0.56932468542854,0,0
0.056491594582138926,0.6883301878706091,0.255178217547252,0,0
0.8981674864677671,0.31192225391540085,-0.21008974038316797,0,0
0.042548261553385425,0.0014237424623779749,0.9560279959842366,0,1
0.367393871017506,0.8003956243429248,-0.16778949536043075,0,0
0.9235528002876773,0.5644597321350852,-0.48801253242276244,0,0
0.1886341962856919,0.8576971678731949,-0.046331364158886834,0,0
0.5283838733025266,0.5009620930475362,-0.029345966350062813,0,0
0.5549407222853556,0.0009672868306812576,0.4440919908839631,0,1
0.6482837867181123,0.15429517754689182,0.19742103573499592,1,0
0.7498017825930154,0.8666400431329891,-0.6164418257260046,0,0
0.11273170909073227,0.23768613727735943,0.6495821536319083,0,0
0.5294092133420627,0.24075377958416055,0.22983700707377674,1,0
0.6912035717834139,0.8000041973936778,-0.49120776917709164,0,0
0.08594220763654536,0.9303440303498135,-0.016286237986358865,0,0
0.5432837930722731,0.018292174874046552,0.4384240320536803,0,0
0.6732858928423928,0.5839193164232288,-0.2572052092656216,0,0
0.2821557192757884,0.40722297874222446,0.3106213019819871,1,0
0.24003999662692144,0.07028455669533173,0.6896754466777468,0,0
0.016743132395125482,0.22174153091215576,0.7615153366927188,0,1
0.5428543186940961,0.8198651068442756,-0.36271942553837166,0,0
0.6620801276160178,0.8986453779549967,-0.5607255055710144,0,0
0.6044247704116348,0.10281785806943655,0.29275737151892867,1,0
0.8671713628110432,0.9852016044975892,-0.8523729673086324,0,0
0.657821266710133,0.23392272269699543,0.1082560105928716,1,0
0.8084325605702438,0.5898275099628271,-0.3982600705330709,0,0
0.9706820243341315,0.8116808017782348,-0.7823628261123663,0,0
0.533651598797341,0.11154896756665378,0.3547994336360052,1,0
0.9418912249028053,0.28227735018148725,-0.22416857508429255,0,0
0.48923971294519264,0.135356971289754,0.37540331576505337,1,0
0.7510281123560463,0.709880170673586,-0.46090828302963227,0,0
0.0020752302089595,0.0702255108690849,0.9276992589219556,0,1
0.3009471311448958,0.7039567532427324,-0.004903884387628232,0,0
0.16113939184553805,0.6935705404553819,0.14529006769908004,0,0
0.26527997061311326,0.12593339082565735,0.6087866385612294,1,0
0.10916154411650603,0.802389136441672,0.088449319441822,0,0
0.9415420387940729,0.01914996017080195,0.039308001035125106,1,0
0.976632073400061,0.10182772540809004,-0.07845979880815102,0,0
0.9252080503108988,0.26124921657322786,-0.18645726688412667,0,0
0.42384077186574165,0.21610546628691563,0.3600537618473427,1,0
0.11713084273693852,0.49780110321786397,0.3850680540451975,0,0
0.010111174584676474,0.23702595442865793,0.7528628709866656,0,1
0.9952622395901513,0.7215739516351931,-0.7168361912253444,0,0
0.06045555207852682,0.20762569077467563,0.7319187571467975,0,0
0.7108562118389056,0.9642396919189269,-0.6750959037578325,0,0
0.941090168310466,0.1647065358052343,-0.1057967041157003,0,0
0.5744901832971999,0.09703886174306475,0.32847095495973533,1,0
0.9077159791274927,0.8993046652103863,-0.807020644337879,0,0
0.2256033306977201,0.7909153314101176,-0.0165186621078377,0,0
0.6968811105877213,0.7193490911182526,-0.4162302017059739,0,0
0.8556670228914732,0.6275836760888748,-0.483250698980348,0,0
0.9078892731841092,0.6211646279791202,-0.5290539011632294,0,0
0.16433480614845375,0.0015445396312034898,0.8341206542203428,0,1
0.5724642709059908,0.7022173493467513,-0.2746816202527421,0,0
0.8804440705086735,0.8735663978127455,-0.7540104683214189,0,0
0.42042199775120104,0.4704550878648547,0.10912291438394428,1,0
0.6876538067499297,0.6455276101317016,-0.3331814168816313,0,0
0.3480901786454369,0.21835684262743904,0.43355297872712406,1,0
0.6730065021250333,0.8743665285152098,-0.5473730306402431,0,0
0.7921358179300417,0.5818781740772063,-0.37401399200724805,0,0
0.6754339318205799,0.9031447621557221,-0.578578693976302,0,0
0.3299424248358068,0.3350000361359069,0.3350575390282863,1,0
0.4798489359008812,0.5197304406595964,0.0004206234395224273,0,0
0.8062182112193792,0.40694214836004927,-0.21316035957942847,0,0
0.5824961443052102,0.7517089580670382,-0.33420510237224843,0,0
0.9285636155237661,0.5691680341964297,-0.4977316497201958,0,0
0.9456095367139243,0.5935748967846362,-0.5391844334985605,0,0
0.10405655588577667,0.26573102840754304,0.6302124157066803,0,0
0.10610150725626644,0.2418034594040387,0.6520950333396949,0,0
0.37956784101262275,0.05524014325408699,0.5651920157332903,1,0
0.5449181018002806,0.10535499568112572,0.34972690251859373,1,0
0.4389772636731102,0.30138108859457624,0.2596416477323136,1,0
0.10095873317227211,0.4028797954677058,0.4961614713600221,0,0
0.9220373351855274,0.7488346583934183,-0.6708719935789458,0,0
0.11488896686166605,0.8414669685521657,0.04364406458616821,0,0
0.30210169216446614,0.8498806449736558,-0.15198233713812193,0,0
0.38230484850406643,0.8754072670104784,-0.25771211551454487,0,0
0.7533966879093074,0.1013657358242015,0.14523757626649114,1,0
0.20037077277163284,0.2983603400185664,0.5012688872098008,1,0
0.29209281140343313,0.28232076618552515,0.4255864224110417,1,0
0.04213058310089235,0.9219527613644541,0.03591665553465351,0,0
0.7351976843321091,0.3236206030817135,-0.058818287413822556,0,0
0.64876861111814,0.21005970929183093,0.14117167959002908,1,0
0.26620373229356864,0.21894087397943407,0.5148553937269973,1,0
0.48903702211746625,0.19802048310753295,0.3129424947750008,1,0
0.6081763724527445,0.531919762831695,-0.14009613528443943,0,0
0.30526626452313554,0.6485638183436194,0.04616991713324503,0,0
0.8438202980696988,0.12575225579942872,0.03042744613087245,1,0
0.41186590350653085,0.5382146542895905,0.04991944220387867,1,0
0.13683561473754502,0.025927220503070725,0.8372371647593843,0,1
0.10911401884043193,0.2505300558091764,0.6403559253503917,0,0
0.5144427507271148,0.5796599655958785,-0.09410271632299327,0,0
0.28330499222998584,0.9432596617593414,-0.22656465398932724,0,0
0.7515488178547547,0.054214159761861835,0.19423702238338347,1,0
0.6099680050302206,0.15890342121617984,0.23112857375359952,1,0
0.4197149012028596,0.7145676789792171,-0.13428258018207673,0,0
0.7324528210558091,0.1819326971914217,0.0856144817527692,1,0
0.15913424374313234,0.2789999687275434,0.5618657875293243,0,0
0.9421133308885199,0.44256475524935324,-0.38467808613787313,0,0
0.9930244122019167,0.5847324568988012,-0.5777568691007179,0,0
0.928092663300657,0.592825783301139,-0.520918446601796,0,0
0.4163842321814165,0.6451937352056039,-0.06157796738702037,0,0
0.763463500048037,0.7691764433144879,-0.5326399433625248,0,0
0.7558900464330494,0.21404377653810025,0.030066177028850394,1,0
0.279816564303631,0.7864618285500397,-0.06627839285367065,0,0
0.14238453155052744,0.8331713414323831,0.024444127017089423,0,0
0.3877066105515721,0.454560952634419,0.15773243681400895,1,0
0.9188173942212084,0.5051880779634894,-0.42400547218469786,0,0
0.4841520130410072,0.5591856253633943,-0.043337638404401524,0,0
0.518738950480507,0.49923141328468457,-0.017970363765191566,0,0
0.7839719741995886,0.831327282925657,-0.6152992571252457,0,0
0.43939202410113776,0.5890110454815679,-0.028403069582705665,0,0
0.042479075260654975,0.9468521965616873,0.010668728177657738,0,0
0.4908348816741186,0.19132889840056233,0.3178362199253191,1,0
0.26744612803347934,0.19394442015407598,0.5386094518124447,1,0
0.38528316910549765,0.6208310486715963,-0.006114217777093978,0,0
0.6622833587104058,0.4342253786155774,-0.0965087373259832,0,0
0.8260723488615485,0.6499025725513344,-0.4759749214128829,0,0
0.8777541629713935,0.45480119990286194,-0.33255536287425547,0,0
0.3608146714729966,0.003079896489035283,0.6361054320379681,0,1
0.5404833340832156,0.19545144868661546,0.26406521723016896,1,0
0.8759927674003971,0.010259113613100612,0.11374811898650228,1,0
0.08191587965878189,0.4139896405157949,0.5040944798254232,0,0
0.26332234540594734,0.07367549459203704,0.6630021600020156,0,0
0.9930851900832822,0.21418511077134217,-0.2072703008546244,0,0
0.007075032872049136,0.4830715188843302,0.5098534482436207,0,1
0.7196725504265624,0.24086601447398603,0.03946143509945155,1,0
0.30942388422519174,0.016136776483298587,0.6744393392915097,0,0
0.6309090302541109,0.5288735306817561,-0.15978256093586707,0,0
0.046047597209615154,0.34360683830604677,0.6103455644843381,0,0
0.8989865354602976,0.8034041852834366,-0.7023907207437342,0,0
0.5814212649800704,0.8641274500863892,-0.44554871506645966,0,0
0.6197661042208942,0.15662174859889444,0.22361214718021138,1,0
0.3816709731042106,0.2700404275259294,0.34828859936986,1,0
0.7218557732688945,0.8762384109635706,-0.5980941842324651,0,0
0.8815591204932118,0.3155424927154762,-0.19710161320868802,0,0
0.8304437326410132,0.1463170512259978,0.02323921613298896,1,0
0.07685573000343549,0.5048788306865337,0.4182654393100308,0,0
0.2592651404543861,0.47983976200668943,0.2608950975389245,1,0
0.8323514221780355,0.8992574650396914,-0.7316088872177269,0,0
0.9335601954725464,0.07808780838832574,-0.01164800386087217,0,0
0.24663055173576953,0.7217489634357991,0.03162048482843138,0,0
0.16284336041279224,0.45870204103588663,0.37845459855132113,1,0
0.2974650973912287,0.14089802888887215,0.5616368737198991,1,0
0.6410167722759393,0.6085583534839801,-0.24957512575991947,0,0
0.3090632866883374,0.05710827795589357,0.633828435355769,0,0
0.38837259940738444,0.9788660179964195,-0.3672386174038039,0,0
0.28484289826556075,0.24359965848308818,0.47155744325135107,1,0
0.7139248224041003,0.09721777571054824,0.1888574018853515,1,0
0.3671119601522542,0.7041659713439111,-0.07127793149616535,0,0
0.679093729945191,0.8301413232133359,-0.5092350531585269,0,0
0.08672187306312829,0.6145377690673371,0.29874035786953457,0,0
0.909740937419994,0.5485326250838753,-0.4582735625038693,0,0
0.4808775044065452,0.6695537201490392,-0.15043122455558444,0,0
0.6517326919809254,0.977156071033391,-0.6288887630143164,0,0
0.2843857021198778,0.7044245422511941,0.0111897556289281,0,0
0.8780955333202994,0.8351515982332826,-0.713247131553582,0,0
0.6911401424893866,0.06083541358394584,0.24802444392666756,1,0
0.7584841197021263,0.5100114629290053,-0.2684955826311316,0,0
0.2007929531123378,0.08961707299151755,0.7095899738961446,0,0
0.945360556908948,0.28504860434710155,-0.2304091612560496,0,0
0.8173672124963065,0.7371222259436523,-0.5544894384399588,0,0
0.8746158071324402,0.8438063748913883,-0.7184221820238286,0,0
0.8277473572043308,0.3180116888872363,-0.1457590460915671,0,0
0.3850250500068335,0.17494870054819323,0.44002624944497326,1,0
0.4184094995626868,0.6144858893406834,-0.03289538890337018,0,0
0.6663695500871821,0.2997427857231715,0.033887664189646394,1,0
0.3053179444306694,0.9533869792784598,-0.25870492370912923,0,0
0.005005803864922442,0.11916559350787448,0.8758286026272031,0,1
0.8919448122785041,0.4183573662356702,-0.3103021785141743,0,0
0.9208716369245401,0.633368952843126,-0.5542405897676661,0,0
0.07437459011883019,0.38018281789670094,0.5454425919844689,0,0
0.5389300240773841,0.2393149989753226,0.2217549769472933,1,0
0.5885494317974695,0.3484645280540958,0.06298604014843467,1,0
0.7819233770085905,0.42769752733429733,-0.20962090434288783,0,0
0.18944255221781459,0.2500056265195958,0.5605518212625896,1,0
0.5534393690231845,0.7589062145093932,-0.3123455835325777,0,0
0.9086303131158758,0.8872929388657123,-0.7959232519815881,0,0
0.6987561345425547,0.2329813858207056,0.0682624796367397,1,0
0.8470063753165451,0.7940205986081105,-0.6410269739246556,0,0
0.40755119601230205,0.9670670619412405,-0.37461825795354253,0,0
0.4596000199992054,0.8764557866638166,-0.33605580666302204,0,0
0.16946028596068052,0.30548514921745495,0.5250545648218645,1,0
0.02063977468530087,0.17936780334678382,0.7999924219679153,0,1
0.7263073500156374,0.5732605388177061,-0.2995678888333435,0,0
0.5245913878880428,0.8763696256437093,-0.4009610135317522,0,0
0.03327719498286863,0.8159374932812524,0.15078531173587895,0,0
0.04031661413739407,0.8557482702960474,0.10393511556655854,0,0
0.15739700393778366,0.7323271856085686,0.11027581045364776,0,0
0.06383100707417677,0.42152964321323627,0.514639349712587,0,0
0.019567413941369738,0.24422712727784135,0.7362054587807889,0,1
0.6482510222155395,0.17796605465441362,0.17378292313004684,1,0
0.6582035126450438,0.16965403470724505,0.1721424526477111,1,0
0.044621708545257044,0.10115212324328726,0.8542261682114557,0,1
0.06969328030392763,0.47391465126396093,0.45639206843211144,0,0
0.41760108435686216,0.5764117866999661,0.005987128943171771,0,0
0.3921312801022898,0.3187652202892818,0.2891034996084284,1,0
0.7833374639564641,0.5855609804756481,-0.36889844443211217,0,0
0.27135183711799116,0.4298300016336305,0.29881816124837834,1,0
0.0754910204288014,0.23381487153907188,0.6906941080321267,0,0
0.31951728912745214,0.8214642029679944,-0.14098149209544653,0,0
0.5673151299964646,0.9898078310853022,-0.5571229610817668,0,0
0.7264919611187867,0.24629851872645958,0.027209520154753752,1,0
0.9728676262791145,0.1272770314946593,-0.1001446577737738,0,0
0.3860452929537177,0.8463753848143004,-0.2324206777680181,0,0
0.17947440779228097,0.29924848162598827,0.5212771105817308,1,0
0.7462975427616021,0.4119158475631747,-0.15821339032477677,0,0
0.42880692528096476,0.23260943159452763,0.3385836431245076,1,0
0.7812502857028962,0.1529644405499424,0.06578527374716137,1,0
0.4370092663377769,0.7252216617638756,-0.16223092810165252,0,0
0.27771977679521076,0.006346870568180285,0.715933352636609,0,1
0.5824727448643652,0.7301265043818796,-0.3125992492462448,0,0
0.9128475860554529,0.015797580486018536,0.07135483345852855,1,0
0.47427202880925745,0.10409050432662181,0.42163746686412074,1,0
0.8981540173629914,0.6790747976511045,-0.5772288150140958,0,0
0.42029120715962454,0.13536171585031587,0.4443470769900596,1,0
0.11366858472203378,0.27657296119894015,0.6097584540790261,0,0
0.2585622512151037,0.17577134124112404,0.5656664075437723,1,0
0.7339474938865346,0.08797730050638486,0.17807520560708057,1,0
0.9870743412553973,0.10923462418762186,-0.09630896544301915,0,0
0.17131361567596348,0.015352769444305636,0.8133336148797309,0,1
0.8565618983337387,0.6540191992160211,-0.5105810975497599,0,0
0.9187775457660087,0.30800705391325334,-0.226784599679262,0,0
0.8497233543427877,0.789453059250894,-0.6391764135936817,0,0
0.4083180715448411,0.6327951839970443,-0.041113255541885385,0,0
0.9882490662230039,0.62436772773882,-0.6126167939618239,0,0
0.6486916107180168,0.17393847468244195,0.1773699145995412,1,0
0.7722479574459657,0.11061678692080945,0.1171352556332248,1,0
0.3229568118760179,0.9637459491542818,-0.2867027610302997,0,0
0.21837306966074965,0.045171311707861705,0.7364556186313886,0,0
0.12858175349347256,0.2531508597645957,0.6182673867419317,0,0
0.26504431634386016,0.7034046459413574,0.031551037714782404,0,0
0.7889762720686879,0.5735004352481258,-0.3624767073168137,0,0
0.5334729455597402,0.6063078338475854,-0.13978077940732558,0,0
0.6380252700469059,0.5147491549157364,-0.15277442496264226,0,0
0.6994613907812073,0.6919881972331201,-0.3914495880143274,0,0
0.11718353255513403,0.978612522114302,-0.09579605466943608,0,0
0.6193496591158659,0.5336028360324357,-0.15295249514830167,0,0
0.21685140405208703,0.24098779632851342,0.5421607996193996,1,0
0.3359224114392515,0.3780860646294981,0.2859915239312504,1,0
0.7686739084093116,0.961537557087031,-0.7302114654963426,0,0
0.7910026229076443,0.18567476566714136,0.0233226114252143,1,0
0.7068727374627576,0.3797556141642141,-0.08662835162697169,0,0
0.3249657168056772,0.17862539568789781,0.496408887506425,1,0
0.588716230545871,0.3181599396453846,0.09312382980874445,1,0
0.6410933578514277,0.6477135709466311,-0.2888069287980588,0,0
0.24660806250575273,0.3330076843219112,0.4203842531723361,1,0
0.0001061410758500525,0.07771219186544298,0.922181667058707,0,1
0.9212779216657077,0.20943495665185052,-0.13071287831755818,0,0
0.2133809689486731,0.20940805669664786,0.577210974354679,1,0
0.26435139737051583,0.20879650124506277,0.5268521013844214,1,0
0.2517275761980403,0.039700232245573064,0.7085721915563866,0,0
0.889042070244123,0.7382973765940826,-0.6273394468382055,0,0
0.5453023832388134,0.728128384681208,-0.2734307679200214,0,0
0.48239173825053683,0.9064100313480316,-0.3888017695985684,0,0
0.13533745950435438,0.34733172135088786,0.5173308191447578,0,0
0.6337675007754001,0.16000468452408256,0.20622781470051732,1,0
0.23853616660657528,0.2506600478076736,0.5108037855857511,1,0
0.7269566299142489,0.28018421338122235,-0.007140843295471266,0,0
0.11710162769452559,0.6021787135333976,0.28071965877207683,0,0
0.1840179667475179,0.46222842993244584,0.35375360332003625,1,0
0.8410816100175168,0.30745137542917644,-0.14853298544669324,0,0
0.10735801845001813,0.514079584593807,0.3785623969561749,0,0
0.729489631490071,0.39199562825999723,-0.12148525975006819,0,0
0.9736763360295527,0.47872161944532043,-0.45239795547487316,0,0
0.895809633076587,0.7327846251241396,-0.6285942582007266,0,0
0.9018621339044777,0.9397694182894687,-0.8416315521939464,0,0
0.6247718653435512,0.9190188504799366,-0.5437907158234878,0,0
0.15680299073318826,0.6537552658877163,0.18944174337909547,0,0
0.8973117406442245,0.4684259716962753,-0.3657377123404998,0,0
0.8993059580382119,0.9606142154747559,-0.8599201735129678,0,0
0.15709548026235798,0.42018701143312687,0.42271750830451515,1,0
0.9811660287443567,0.20590863063490095,-0.1870746593792576,0,0
0.98398558037134,0.8743565586477621,-0.8583421390191021,0,0
0.9567818265062746,0.17732767567896945,-0.1341095021852441,0,0
0.6923152034610854,0.24639805044309737,0.06128674609581719,1,0
0.7243816167276459,0.6281590630533405,-0.35254067978098635,0,0
0.3789699575808576,0.27351076929985263,0.34751927311928976,1,0
0.399108960792228,0.6568676214626463,-0.05597658225487434,0,0
0.09419462141434509,0.6266277238814532,0.27917765470420175,0,0
0.4605333663432527,0.22311474440437618,0.3163518892523711,1,0
0.47273177730621796,0.10365313709344615,0.4236150856003359,1,0
0.8353111880787798,0.052871998820886446,0.11181681310033376,1,0
0.14359081319415223,0.45308964037383437,0.4033195464320134,0,0
0.8972484190833733,0.05099644499731726,0.05175513591930947,1,0
0.788903404296885,0.032609107420586536,0.17848748828252847,1,0
0.6572670052357404,0.0211636076154309,0.32156938714882866,1,0
0.541991043375494,0.26400924339890464,0.1939997132256014,1,0
0.7066918921230199,0.44476235704327616,-0.15145424916629602,0,0
0.6684174063536555,0.949807856589399,-0.6182252629430546,0,0
0.9685136966232879,0.8034854343807262,-0.7719991310040141,0,0
0.5303701345707402,0.45492771574559054,0.01470214968366923,0,0
0.9843991587082209,0.3087050057508358,-0.29310416445905674,0,0
0.23025185116907443,0.5632771186746438,0.20647103015628177,1,0
0.5520566090243699,0.8674267423930256,-0.41948335141739557,0,0
0.3113161990994351,0.1591919643108234,0.5294918365897415,1,0
0.7402806923977356,0.7597386526828009,-0.5000193450805366,0,0
0.24657163779874514,0.9937650219477396,-0.24033665974648477,0,0
0.5930982226479,0.9880939219687419,-0.5811921446166419,0,0
0.928473695070931,0.4256499055251751,-0.35412360059610615,0,0
0.5785827125592161,0.29176405566345576,0.12965323177732813,1,0
0.48134360392844544,0.7260314754956521,-0.2073750794240975,0,0
0.018086700007855172,0.6355394754644824,0.3463738245276624,0,1
0.2694802464398933,0.6797557381021948,0.05076401545791187,0,0
0.6800473306925701,0.13005205376330164,0.1899006155441283,1,0
0.29049205820216295,0.875614828176687,-0.16610688637884996,0,0
0.8208594399138106,0.3311058623198787,-0.15196530223368931,0,0
0.18208996399799304,0.20554190701349495,0.612368128988512,0,0
