xg,xd,xv,ba,bv,c,n_neigh,d,threshold,solvability
0.09043928720509165,0.6494225493384824,0.26013816345642593,17.94833803736505,29.404773751460844,13.806473419661746,79,40.056574218475426,0.09052861924449539,2396
0.3714504692805016,0.10469457851489128,0.5238549522046071,60.974790689249005,77.12950737483811,51.307426332994,92,40.056574218475426,0.09052861924449539,671
0.5442618891404586,0.2660964721078267,0.1896416387517147,59.134484499201236,70.68528488978521,70.2997663505467,71,40.056574218475426,0.09052861924449539,286
0.4697695086507485,0.3465171812019908,0.18371331014726067,94.4748275276218,62.50627411156749,2.919527253120746,64,40.056574218475426,0.09052861924449539,13
0.6792219321951731,0.03991887098803448,0.2808591968167924,54.39437659467517,15.620815350606222,69.33264343731305,99,40.056574218475426,0.09052861924449539,0
0.7454509660366201,0.03871479271663414,0.21583424124674577,35.166945438515704,98.93808060578175,65.68712249642627,27,40.056574218475426,0.09052861924449539,202
0.4472111270974318,0.49903653825140093,0.053752334651167244,3.912186760320324,86.16183288988093,19.98225914563165,11,40.056574218475426,0.09052861924449539,4388
0.008854504988421552,0.6794198075220753,0.31172568748950313,20.69758331593127,5.34753514006443,79.09250002553568,58,40.056574218475426,0.09052861924449539,0
0.021476225896265078,0.7078140109563877,0.2707097631473472,93.0144374946154,31.70310663761946,19.41740984772772,61,40.056574218475426,0.09052861924449539,0
0.07138006412023179,0.5279272914472203,0.40069264443254793,65.52972609761389,13.09233321887996,88.90692920610213,50,40.056574218475426,0.09052861924449539,0
0.20079472768165763,0.7251890690220153,0.07401620329632708,88.33131263344045,10.545748847454718,47.85512968228707,23,40.056574218475426,0.09052861924449539,108
0.30529628497788885,0.5674787586993545,0.12722495632275665,78.93544294684844,6.85858982437042,84.81418790543367,88,40.056574218475426,0.09052861924449539,0
0.5291069867179912,0.2038551027468657,0.26703791053514314,28.41462731839888,75.64916780699026,68.33640707995751,64,40.056574218475426,0.09052861924449539,579
0.29148068527781834,0.16068079812397718,0.5478385165982045,90.27118199703207,99.87019726736335,27.754540358248125,2,40.056574218475426,0.09052861924449539,4
0.7435338119526638,0.22264873456321777,0.033817453484118465,32.22715720395889,65.75548158046954,14.986562843504615,24,40.056574218475426,0.09052861924449539,431
0.7294507890797378,0.24418714152173138,0.026362069398530807,12.532372587416674,89.67664037422335,36.098298462048476,6,40.056574218475426,0.09052861924449539,1243
0.39208468344078806,0.5516319328635473,0.05628338369566466,45.61825802504487,18.940242056548996,49.84956443780786,59,40.056574218475426,0.09052861924449539,412
0.09079184979579336,0.47672477845342964,0.432483371750777,1.5296904309703874,77.36095252475842,49.9324778437678,62,40.056574218475426,0.09052861924449539,1
0.10715802473691627,0.7753511180784791,0.11749085718460461,66.17444244580129,44.55681683572088,43.67641388164925,85,40.056574218475426,0.09052861924449539,563
0.14444267109787245,0.3208170860712021,0.5347402428309255,67.23234221471999,59.53001465314851,29.048579005587715,17,40.056574218475426,0.09052861924449539,6
0.059548171251443405,0.6213965799374682,0.3190552488110884,75.15380611949102,67.34234905815588,13.72353577749612,22,40.056574218475426,0.09052861924449539,0
0.4562737020865998,0.5263117784239315,0.017414519489468705,97.25131900372813,98.34104182481225,45.67955723167576,88,40.056574218475426,0.09052861924449539,227
0.3343856486172754,0.21124758283086542,0.4543667685518592,97.66191296951594,66.00392441561341,61.35275903503512,83,40.056574218475426,0.09052861924449539,308
0.4116306343997238,0.3576429177508731,0.2307264478494031,12.595964348410737,95.66142582658189,56.29566549949908,36,40.056574218475426,0.09052861924449539,1062
0.16682435381465344,0.4616481913288668,0.37152745485647976,36.61926803814948,56.02768435899772,35.5004151550598,43,40.056574218475426,0.09052861924449539,574
0.4530188048065479,0.07519560343245424,0.4717855917609979,86.145128359842,58.22953994232149,81.4457533116803,85,40.056574218475426,0.09052861924449539,203
0.0025955606197612946,0.2555314558031073,0.7418729835771314,76.01015293208415,18.399319750122032,45.06129883289213,42,40.056574218475426,0.09052861924449539,0
0.27910733875290683,0.040801235127056024,0.6800914261200371,9.494545491958517,67.39721749331808,84.99072849944595,73,40.056574218475426,0.09052861924449539,1934
0.10467064984629026,0.858808868300598,0.03652048185311174,28.098537134116018,77.10699999799748,63.32798341553553,31,40.056574218475426,0.09052861924449539,513
0.13983583963231738,0.31229635962070823,0.5478678007469744,94.5599750293241,93.08643866425874,54.831025885249176,24,40.056574218475426,0.09052861924449539,146
0.07218818140378636,0.4252137780272355,0.5025980405689782,21.523755568960866,3.3124080582116577,27.730211546965798,65,40.056574218475426,0.09052861924449539,0
0.3638188618328677,0.6096242507055467,0.026556887461585577,49.83102780914479,53.407319078962146,55.87901444701265,19,40.056574218475426,0.09052861924449539,145
0.32853824989361124,0.12843022235691082,0.5430315277494779,61.33624620925014,96.05521593478697,97.8241483720183,63,40.056574218475426,0.09052861924449539,319
0.11037568523220997,0.37654619615196827,0.5130781186158218,9.55177596753034,23.250457107317136,87.96866355331387,22,40.056574218475426,0.09052861924449539,0
0.11343538110323326,0.02370971097758634,0.8628549079191804,89.07354470498021,78.01816134648793,51.900565458757384,23,40.056574218475426,0.09052861924449539,2
0.020259861380460653,0.558189415992081,0.4215507226274583,58.64069079310512,98.30124187866741,86.91004754537084,35,40.056574218475426,0.09052861924449539,0
0.13270435184489338,0.7340466203972353,0.13324902775787129,62.2734221821025,37.98191060455667,16.508594662404885,73,40.056574218475426,0.09052861924449539,577
0.4276989841072113,0.2214205044232379,0.3508805114695508,39.24620983754134,29.948510597195387,42.49484477365565,0,40.056574218475426,0.09052861924449539,0
0.31726986985304106,0.1660896405130351,0.5166404896339238,4.99651248413403,61.425102345106,94.58654406572944,82,40.056574218475426,0.09052861924449539,0
0.9448099288893088,0.022958279388718195,0.03223179172197299,47.201148313729924,24.260522058225074,6.8191305246887985,66,40.056574218475426,0.09052861924449539,0
0.531490152808737,0.4312498512741406,0.03725999591712237,33.009000249425036,29.148162406791233,66.72309839008717,4,40.056574218475426,0.09052861924449539,36
0.5446981284739255,0.28949968844242646,0.16580218308364802,41.74860663853804,25.08916606719457,71.5002848662866,77,40.056574218475426,0.09052861924449539,460
0.31033410892541835,0.5733616452504744,0.11630424582410726,36.944277881316644,10.980832529571972,7.679545065684756,28,40.056574218475426,0.09052861924449539,295
0.08384457489690578,0.08194115551775971,0.8342142695853345,51.848893663951,86.1222354500755,9.86498816060739,95,40.056574218475426,0.09052861924449539,0
0.10923103081598573,0.8096172198775639,0.08115174930645042,57.57846583445618,38.766693490896195,44.804552967731524,0,40.056574218475426,0.09052861924449539,8
0.025657463761557975,0.5110642810325355,0.4632782552059065,70.17282962494504,6.768665982839817,79.24805769620274,16,40.056574218475426,0.09052861924449539,0
0.2210240440930742,0.3624771653212201,0.4164987905857057,46.25665679854425,84.49139993458326,26.218031524980333,68,40.056574218475426,0.09052861924449539,4
0.5985730801018806,0.1294988895786744,0.271928030319445,48.40950998404495,2.1676417342277543,35.82657057478481,78,40.056574218475426,0.09052861924449539,205
0.34073006807906003,0.11658437195247484,0.5426855599684651,64.62312037564266,71.13981695728147,63.85191592053967,59,40.056574218475426,0.09052861924449539,323
0.1117697250689691,0.589711066097178,0.29851920883385286,88.52396769655358,54.5102148850236,50.15779490203739,35,40.056574218475426,0.09052861924449539,205
0.7073878526429902,0.22439154357715896,0.06822060377985084,30.691184008631677,60.928044904742805,18.09698977213605,39,40.056574218475426,0.09052861924449539,283
0.24242233510631528,0.6795136292153494,0.07806403567833531,95.94066451243954,29.367211416849038,93.78991901702946,60,40.056574218475426,0.09052861924449539,0
0.24301906751508495,0.48313475665196737,0.2738461758329477,19.676370136239562,65.0153852277788,86.6548253256893,39,40.056574218475426,0.09052861924449539,757
0.5142054282165663,0.1570007065693414,0.32879386521409226,82.92942524283306,23.18614829346317,8.618037304931681,99,40.056574218475426,0.09052861924449539,574
0.2181569357414791,0.25386859752567814,0.5279744667328428,95.16649724449235,37.4590460998145,2.1177764756601047,16,40.056574218475426,0.09052861924449539,6
0.11048165163358814,0.2399806523460708,0.6495376960203411,39.52016914036533,83.72250574027845,55.172179666970656,14,40.056574218475426,0.09052861924449539,2
0.038622792703047915,0.36111943921982914,0.6002577680771229,24.132622248576475,79.88613924339462,99.09887616120724,8,40.056574218475426,0.09052861924449539,0
0.567702000540965,0.34409954201629545,0.08819845744273958,15.039488124173882,26.56121614319289,59.043591531193975,3,40.056574218475426,0.09052861924449539,51
0.2989756506783654,0.003261037122678667,0.6977633121989559,41.57944379590123,15.703451772550558,1.348401370364194,34,40.056574218475426,0.09052861924449539,15
0.7885488716384844,0.028950157087496486,0.1825009712740191,44.16996704601274,54.32017741450365,21.412742674927642,97,40.056574218475426,0.09052861924449539,1168
0.18794847677744142,0.07830204241407857,0.73374948080848,31.425051762654356,62.89327433165111,35.73885771865055,59,40.056574218475426,0.09052861924449539,7
0.1738003155040223,0.5315818622100479,0.2946178222859298,8.036190958248458,53.8456630314901,37.13368872100865,16,40.056574218475426,0.09052861924449539,852
0.2542982586989999,0.45090810007224613,0.29479364122875396,22.883765796907962,26.308252289174007,94.74379863700568,80,40.056574218475426,0.09052861924449539,0
0.09624089791552459,0.16741339960508217,0.7363457024793932,95.50665091721925,1.7313005865859044,0.9933443463168268,3,40.056574218475426,0.09052861924449539,0
0.22955195322856403,0.6156871376205015,0.15476090915093443,60.687530078595195,0.08438641988469664,69.0768182246467,80,40.056574218475426,0.09052861924449539,0
0.34116604740588086,0.4856012273120175,0.17323272528210165,55.51583772064718,90.92214576681084,76.85603120902141,50,40.056574218475426,0.09052861924449539,268
0.7318664985517981,0.05171791371695045,0.21641558773125147,49.17703300148963,53.01048278857318,76.23131884284075,53,40.056574218475426,0.09052861924449539,83
0.12738777213887453,0.3424932185996613,0.5301190092614642,55.10070233965276,88.46696317392647,66.95307689841393,82,40.056574218475426,0.09052861924449539,701
0.828567347894829,0.0009394323706304331,0.17049321973454057,53.49433983155505,43.13598114098646,51.65994792857235,0,40.056574218475426,0.09052861924449539,1
0.5813791711988927,0.12079462738567681,0.2978262014154305,69.81842708389296,25.90098582184128,38.028336050755705,20,40.056574218475426,0.09052861924449539,45
0.07193305622834978,0.8085018961057611,0.11956504766588916,58.84121651585594,49.05848719420723,7.231339699112505,62,40.056574218475426,0.09052861924449539,0
0.08438888656158039,0.4266045311563941,0.48900658228202554,61.27681682675041,44.812404674288196,47.750013775113544,22,40.056574218475426,0.09052861924449539,177
0.6156188932336761,0.24137908627515614,0.14300202049116773,61.970156138621256,61.076860807558276,60.579195505540795,98,40.056574218475426,0.09052861924449539,446
0.5259924967149306,0.15626595212761352,0.31774155115745584,91.15042346441933,21.937395469278343,91.48764776411059,33,40.056574218475426,0.09052861924449539,0
0.6448966641023542,0.3362735822506002,0.018829753647045533,54.86545617434253,89.75754327990956,71.90356496093747,69,40.056574218475426,0.09052861924449539,218
0.37447221005182085,0.035734390268403526,0.5897933996797756,48.694231122274125,72.38324669012023,46.77906374499803,14,40.056574218475426,0.09052861924449539,162
0.3118717557329136,0.5958424038047515,0.0922858404623349,78.27579706300324,53.94090698307189,20.138946148165548,26,40.056574218475426,0.09052861924449539,121
0.37419410072768233,0.5272081694646871,0.0985977298076306,21.753683442671935,75.86651438758449,37.44128267842848,60,40.056574218475426,0.09052861924449539,849
0.25705048986382073,0.4323738348888826,0.3105756752472967,38.97704242337113,16.455152397282045,53.001598008423265,41,40.056574218475426,0.09052861924449539,0
0.37940226287911905,0.34482639229251,0.27577134482837096,64.90287376245719,57.77625930014393,23.298316599902957,94,40.056574218475426,0.09052861924449539,553
0.09481997445082102,0.6370939803356241,0.26808604521355484,44.68270793303228,16.0446908344286,1.4995905495705841,69,40.056574218475426,0.09052861924449539,35
0.8053566798513672,0.10212564047745631,0.09251767967117652,16.986567421958487,27.76666922121336,76.18570827830892,10,40.056574218475426,0.09052861924449539,0
0.1566590505602783,0.5512469060574985,0.2920940433822232,30.91909811354646,42.39477538217038,85.26437146173804,73,40.056574218475426,0.09052861924449539,0
0.07690375591305965,0.30432067492566617,0.6187755691612742,42.47288714322372,85.24838611116434,26.375952835229032,12,40.056574218475426,0.09052861924449539,0
0.2641863019790832,0.6333719576065721,0.10244174041434473,80.26763542542926,49.763131290386454,19.33069495131591,29,40.056574218475426,0.09052861924449539,139
0.01657924921959708,0.4240035126205358,0.5594172381598671,83.89753152345789,24.25270117099808,77.0217198576318,68,40.056574218475426,0.09052861924449539,0
0.3900426582764023,0.21272981471778563,0.3972275270058121,29.90316799682331,3.3155889897098834,44.490403997272054,44,40.056574218475426,0.09052861924449539,271
0.15046437323071304,0.0594866746846382,0.7900489520846488,89.8653934412233,79.74120854093428,30.76063636352526,16,40.056574218475426,0.09052861924449539,3
0.13389357857433104,0.84040467224721,0.02570174917845891,51.83999797728702,75.74192842502411,83.4833400924142,55,40.056574218475426,0.09052861924449539,0
0.7725236670376877,0.082936601842594,0.1445397311197183,6.0182372365847225,46.5202264257651,26.86282356105716,95,40.056574218475426,0.09052861924449539,3741
0.08695630139418897,0.7090015132275259,0.2040421853782851,83.01167862272071,67.8469461943149,85.1393490574838,59,40.056574218475426,0.09052861924449539,343
0.5202568619274511,0.4467061388236895,0.03303699924885939,75.5380136712722,91.48148808572218,47.228149121991194,66,40.056574218475426,0.09052861924449539,248
0.33596116461944414,0.39456833042812234,0.2694705049524335,92.77166020311503,69.7423943719007,33.60247387615476,92,40.056574218475426,0.09052861924449539,364
0.39729913067335554,0.4020793059673279,0.20062156335931658,8.241704000800421,2.035479752052727,59.194773132704015,59,40.056574218475426,0.09052861924449539,0
0.8036482504755839,0.12487087211151626,0.07148087741289988,11.065544775585234,33.61343957840057,90.48876223734746,49,40.056574218475426,0.09052861924449539,228
0.15078809732100573,0.09203412810961809,0.7571777745693762,82.3435647781023,36.7948719553595,68.71038527929038,36,40.056574218475426,0.09052861924449539,164
0.3403312227029798,0.10891057538207194,0.5507582019149483,63.69590182019464,22.765862798418578,40.571672207946676,70,40.056574218475426,0.09052861924449539,258
0.20237865724913506,0.7597519098170296,0.03786943293383538,45.14782458914686,21.64442091578418,63.30496799466609,76,40.056574218475426,0.09052861924449539,613
0.4385416702930659,0.24703250741904415,0.31442582228788996,10.546599596644112,86.49622856745623,10.978609648613546,37,40.056574218475426,0.09052861924449539,4
0.17742844403815272,0.10721635499097004,0.7153552009708772,76.17506659540693,75.43020827067156,41.57141487912217,73,40.056574218475426,0.09052861924449539,3
0.5925513737088222,0.23391698229437607,0.17353164399680177,14.951221508382595,39.614939278535935,89.44679432733537,61,40.056574218475426,0.09052861924449539,0
0.28722954314536553,0.27196635445350537,0.4408041024011291,23.648005504677837,6.702753373918336,38.53392214476858,92,40.056574218475426,0.09052861924449539,1332
0.02735550473609971,0.1734595753799444,0.7991849198839559,25.24250455995878,82.63179219342692,29.485798612242643,96,40.056574218475426,0.09052861924449539,0
0.3521039976564735,0.46441298901601147,0.18348301332751504,20.608426732847008,17.112947158953162,75.30499150889933,41,40.056574218475426,0.09052861924449539,0
0.35095145981687137,0.008691502053141176,0.6403570381299875,80.44130245198717,28.20656703822193,3.3960055791460553,31,40.056574218475426,0.09052861924449539,10
0.6419177539792407,0.23328375019153746,0.12479849582922187,45.70043392835821,57.28422307266935,58.58312080568066,95,40.056574218475426,0.09052861924449539,411
0.0628961686823496,0.18125685171284878,0.7558469796048016,24.926769348468536,62.159914688279436,16.879034432878328,59,40.056574218475426,0.09052861924449539,0
0.5149636893289802,0.024798104531552845,0.460238206139467,76.52456212230673,5.690416962634104,94.11995363845152,74,40.056574218475426,0.09052861924449539,2
0.15527385012821326,0.813769838691166,0.0309563111806207,63.5188601152488,4.664399479521098,13.384427239862816,10,40.056574218475426,0.09052861924449539,76
0.48971195759659925,0.053177274725684676,0.4571107676777161,85.10236563184979,73.61661628448198,55.209251953175844,38,40.056574218475426,0.09052861924449539,148
0.10454331909545356,0.8344110379491283,0.061045642955418145,6.740829981709906,8.903367928274209,92.55539828756599,94,40.056574218475426,0.09052861924449539,6168
0.3276653618539076,0.5763553884448632,0.09597924970122917,26.69960637280021,92.45201451857503,3.944714619292622,27,40.056574218475426,0.09052861924449539,17
0.42845368818679774,0.1845469468596267,0.38699936495357556,52.6968761491579,94.13579159802606,11.03955901942516,38,40.056574218475426,0.09052861924449539,3
0.05295845794454812,0.6492997467437216,0.2977417953117303,84.18038838302911,43.64555737969498,41.53630716703523,45,40.056574218475426,0.09052861924449539,0
0.25054883135196737,0.10848964803322958,0.640961520614803,38.56700178761958,54.077577313861326,59.52683316438534,6,40.056574218475426,0.09052861924449539,56
0.31694252128102685,0.6629676928344774,0.020089785884495726,79.87956502566817,16.590621760776248,75.3354165867341,86,40.056574218475426,0.09052861924449539,0
0.06115829189659294,0.7456558501084203,0.19318585799498678,83.44551019210192,82.75490468186511,15.49364600272689,1,40.056574218475426,0.09052861924449539,0
0.3013364504415764,0.6518018499680137,0.04686169959040987,4.052099980350077,45.89459875775762,81.13762426079224,95,40.056574218475426,0.09052861924449539,0
0.6055399950889496,0.3892517668981149,0.005208238012935462,57.71995442947786,10.275239814595505,33.334938946469094,20,40.056574218475426,0.09052861924449539,96
0.39261018812790616,0.4867561330940089,0.12063367877808495,81.85097559360023,3.503688330637411,52.34238762044249,83,40.056574218475426,0.09052861924449539,0
0.11419752704921005,0.6807704268513672,0.20503204609942272,59.52222909612321,93.28808613968764,55.89066072994385,64,40.056574218475426,0.09052861924449539,535
0.4000247978098759,0.4845654663226572,0.11540973586746694,78.63248393649707,72.20427375017306,23.47230287723746,76,40.056574218475426,0.09052861924449539,354
0.5765567469454181,0.2997687091891723,0.12367454386540955,40.734799675256504,7.448846367070927,90.18504281883189,24,40.056574218475426,0.09052861924449539,0
0.3964878545972854,0.2371479138431205,0.3663642315595941,92.21253071167807,20.776543875234353,60.538199165487185,48,40.056574218475426,0.09052861924449539,122
0.2511908503008268,0.38801110520989024,0.360798044489283,82.8030807271557,68.27059256774326,62.87883803976364,18,40.056574218475426,0.09052861924449539,78
0.3653129236098579,0.08118912801470524,0.5534979483754369,38.845766486534615,76.8582530476438,29.96463649855583,44,40.056574218475426,0.09052861924449539,5
0.07449671904087296,0.14271707732306105,0.782786203636066,76.38725531642969,36.31203574191123,61.60273265539381,15,40.056574218475426,0.09052861924449539,0
0.3163709546047746,0.6428711856725206,0.04075785972270485,93.57264067746495,75.84429122352952,84.57985640594853,16,40.056574218475426,0.09052861924449539,66
0.07551921942009343,0.8192900229991882,0.10519075758071839,50.221461275978875,20.88168158814644,39.84668966884507,94,40.056574218475426,0.09052861924449539,1106
0.01925713930615236,0.5508722181312362,0.4298706425626114,68.10084312946138,50.43415403284725,0.602961827701598,77,40.056574218475426,0.09052861924449539,0
0.4979945927352337,0.16554780306820027,0.336457604196566,92.72109566167319,31.019825444308335,13.416409695999597,11,40.056574218475426,0.09052861924449539,66
0.35209340593671523,0.06085089237221586,0.5870557016910689,38.94917245641582,12.37470653629651,5.124062084858727,13,40.056574218475426,0.09052861924449539,277
0.23272922148718522,0.11858205398569976,0.648688724527115,48.024340183997296,48.049707832922984,96.89163549023331,71,40.056574218475426,0.09052861924449539,342
0.3669809337287979,0.1475577336831323,0.4854613325880698,27.727394072082635,27.03964068216298,79.44523831618787,45,40.056574218475426,0.09052861924449539,0
0.6335053882069503,0.18780308678089275,0.1786915250121569,65.9083511520745,77.06966927821449,98.14743170762091,37,40.056574218475426,0.09052861924449539,126
0.590644849493439,0.34031884721951966,0.06903630328704136,23.155152926892875,22.507696362364282,10.136481462712965,99,40.056574218475426,0.09052861924449539,1324
0.07076681602715729,0.08600303466900827,0.8432301493038344,57.6693400800527,91.59169616021698,83.87648424391386,37,40.056574218475426,0.09052861924449539,394
0.04800890866334817,0.03468177889798296,0.9173093124386689,53.615883512507665,57.459820055327796,67.59014060206225,6,40.056574218475426,0.09052861924449539,0
0.44626694694590663,0.46499077355482865,0.08874227949926472,60.64987627886019,73.7630064898586,57.049015115477744,91,40.056574218475426,0.09052861924449539,423
0.1345689212391038,0.6622343694740113,0.20319670928688494,56.31735649037745,68.69135163925755,90.68635042400737,37,40.056574218475426,0.09052861924449539,0
0.48495670622342313,0.3758471633845011,0.1391961303920758,49.607966527526,84.81828938176412,12.599965600494967,43,40.056574218475426,0.09052861924449539,436
0.5761977061000091,0.14231189568535718,0.28149039821463373,31.70563060818804,11.269562526931365,89.26621306759633,1,40.056574218475426,0.09052861924449539,0
